Station_ID,Station_Name,Street_Address,City,State,ZIP_Code,Country,Latitude,Longitude,Charger_Type,Power_kW,Level1_Chargers,Level2_Chargers,DC_Fast_Chargers,Total_Chargers,Operator,Connector_Types,Pricing_Info,Access_Hours,Open_Date,Station_Age_Years,Availability_Pct,Location_Type,Status
104230,ChargePoint - Miami Highway Rest Stop #7522,8719 Central Ave,Miami,FL,10419,US,25.700465,-80.157629,Level 2,7.2,0,6,0,6,ChargePoint,J1772,$0.25/kWh,Mon-Fri: 6am-10pm,2023-03-04,3.3,81.5,Highway Rest Stop,Open
104231,EVgo - Miami University #4392,4577 Industrial Way,Miami,FL,85618,US,25.745875,-80.177285,DC Fast Charger,102.3,0,2,4,6,EVgo,CCS1,$0.30/kWh,Mon-Fri: 6am-10pm,2024-03-03,2.3,63.3,University,Open
104232,Electrify America - Miami Airport #6820,866 Airport Rd,Miami,FL,22946,US,25.660115,-80.171962,DC Fast Charger,135.8,0,0,6,6,Electrify America,"CCS1, CHAdeMO",$0.30/kWh,6:00am-10:00pm daily,2019-10-16,6.7,79.6,Airport,Open
104233,Blink - Miami Convention Center #4881,3949 Highway 1,Miami,FL,51422,US,25.73598,-80.228926,Level 2,7.2,0,6,0,6,Blink,J1772,$0.15/kWh,24 hours daily,2021-01-06,5.5,75.5,Convention Center,Open
104234,Electrify America - Miami Transit Station #1566,4753 Park Blvd,Miami,FL,71620,US,25.726372,-80.138024,DC Fast Charger,179.8,0,0,4,4,Electrify America,"CCS1, NACS",Network pricing,Mon-Sun: 7am-11pm,2018-05-08,8.2,76.5,Transit Station,Open
104235,EVCS - Miami Transit Station #9130,3275 Industrial Way,Miami,FL,23025,US,25.74615,-80.264796,Level 2,22.0,0,2,0,2,EVCS,"J1772, CCS1",$0.10/kWh,Mon-Sun: 7am-11pm,2021-12-04,4.6,97.3,Transit Station,Open
104236,Independent - Miami Hospital #3171,5738 Tech Drive,Miami,FL,51876,US,25.769949,-80.237448,Level 2,3.7,0,16,0,16,Independent,J1772,Network pricing,Business hours,2020-07-24,5.9,65.7,Hospital,Open
104237,ChargePoint - Miami Mall #4007,644 Oak Ave,Miami,FL,39631,US,25.71973,-80.180328,Level 2,11.0,0,2,0,2,ChargePoint,J1772,$0.30/kWh,24 hours daily,2024-02-13,2.4,83.1,Mall,Open
104238,ChargePoint - Miami Highway Rest Stop #5074,2893 Oak Ave,Miami,FL,79809,US,25.775673,-80.175073,Level 2,3.7,0,6,0,6,ChargePoint,J1772,$0.25/kWh,Mon-Fri: 6am-10pm,2017-06-12,9.1,36.9,Highway Rest Stop,Open
104239,EVgo - Miami Airport #8164,1880 Central Ave,Miami,FL,78537,US,25.76454,-80.226967,DC Fast Charger,116.7,0,0,4,4,EVgo,NACS,$0.25/kWh,6:00am-10:00pm daily,2019-10-26,6.7,71.4,Airport,Open
104240,Pod Point - Miami Transit Station #1175,3996 Industrial Way,Miami,FL,86709,US,25.778954,-80.211356,Level 2,7.2,0,6,0,6,Pod Point,"J1772, CCS1",$0.35/kWh,24 hours,2019-11-29,6.6,83.2,Transit Station,Open
104241,Independent - Miami University #6272,7682 Tech Drive,Miami,FL,97073,US,25.745955,-80.239997,Level 2,7.2,0,2,0,2,Independent,"J1772, CCS1",,24/7,2020-07-01,6.0,75.0,University,Open
104242,Independent - Miami Parking Garage #1427,6690 Commerce Dr,Miami,FL,24821,US,25.788042,-80.176993,Level 2,11.0,0,4,0,4,Independent,"J1772, CCS1",$0.20/kWh,24 hours daily,2017-10-17,8.7,79.7,Parking Garage,Open
104243,ChargePoint - Miami University #634,7580 Main St,Miami,FL,67186,US,25.731134,-80.204544,Level 2,22.0,0,2,0,2,ChargePoint,"J1772, CCS1",$0.20/kWh,24/7,2017-07-22,8.9,74.6,University,Open
104244,Osprey - Miami Shopping Center #2487,1392 Broadway,Miami,FL,83023,US,25.767208,-80.161541,DC Fast Charger,52.3,0,0,1,1,Osprey,NACS,Network pricing,Daily: 6am-midnight,2017-07-18,9.0,78.1,Shopping Center,Open
104245,Gridserve - Miami Community Center #1666,1550 Oak Ave,Miami,FL,41945,US,25.781984,-80.152746,DC Fast Charger,122.3,0,0,4,4,Gridserve,CCS1,$0.35/kWh,Mon-Fri: 6am-10pm,2022-09-26,3.8,78.8,Community Center,Open
104246,ChargePoint - Miami Gas Station #969,5018 Industrial Way,Miami,FL,11766,US,25.743877,-80.187324,Level 2,11.0,0,20,0,20,ChargePoint,J1772,$0.25/kWh,6:00am-10:00pm daily,2017-01-31,9.4,78.7,Gas Station,Open
104247,Gridserve - Miami Airport #4739,9239 Business Park Rd,Miami,FL,35043,US,25.757557,-80.168765,DC Fast Charger,142.1,0,0,4,4,Gridserve,"CCS1, CHAdeMO",Membership required,Mon-Sun: 7am-11pm,2020-04-03,6.2,60.9,Airport,Open
104248,Shell Recharge - Miami Grocery Store #2973,338 Central Ave,Miami,FL,71104,US,25.784132,-80.23107,Level 2,11.0,1,8,0,9,Shell Recharge,"J1772, CCS1",$0.10/min DC; $0.03/min AC,Business hours,2021-01-23,5.4,96.0,Grocery Store,Open
104249,EVCS - Miami Mall #50,7021 Industrial Way,Miami,FL,79224,US,25.745278,-80.281311,Level 2,7.2,0,6,0,6,EVCS,"J1772, CCS1",$0.25/kWh,24 hours daily,2017-09-20,8.8,96.3,Mall,Open
104250,Volta - Miami Transit Station #3992,1538 Airport Rd,Miami,FL,84492,US,25.800276,-80.23953,Level 2,7.2,2,4,0,6,Volta,J1772,Network pricing,6:00am-10:00pm daily,2017-11-18,8.6,86.2,Transit Station,Open
104251,ChargePoint - Miami Supermarket #2525,9153 Broadway,Miami,FL,65616,US,25.82589,-80.084471,Level 2,22.0,0,6,0,6,ChargePoint,"J1772, CCS1",$0.10/kWh,24 hours daily,2022-05-01,4.2,80.9,Supermarket,Open
104252,ChargePoint - Miami Car Dealership #1001,5539 Tech Drive,Miami,FL,95615,US,25.788982,-80.249666,Level 2,7.2,1,8,0,9,ChargePoint,"J1772, CCS1",$0.25/kWh,Mon-Fri: 6am-10pm,2017-03-22,9.3,89.3,Car Dealership,Open
104253,Shell Recharge - Miami Hospital #6462,5998 Commerce Dr,Miami,FL,71417,US,25.793242,-80.177224,Level 2,11.0,1,4,0,5,Shell Recharge,"J1772, NACS",Varies,24 hours,2024-06-01,2.1,97.4,Hospital,Open
104254,Independent - Miami Shopping Center #758,1364 Industrial Way,Miami,FL,39785,US,25.828117,-80.10365,Level 2,22.0,0,20,0,20,Independent,J1772,$0.15/kWh,24 hours,2023-06-25,3.0,97.7,Shopping Center,Open
104255,ChargePoint - Miami Hotel #4840,9235 Broadway,Miami,FL,75018,US,25.834315,-80.137702,Level 2,22.0,2,20,0,22,ChargePoint,"J1772, NACS",Membership pricing,Business hours,2018-11-05,7.7,72.5,Hotel,Open
104256,Electrify America - Miami University #6038,6341 Main St,Miami,FL,20203,US,25.787505,-80.17849,DC Fast Charger,121.8,0,0,4,4,Electrify America,NACS,$0.20/kWh,Mon-Fri: 6am-10pm,2023-11-25,2.6,69.1,University,Open
104257,ChargePoint - Miami Community Center #8388,9953 Park Blvd,Miami,FL,63858,US,25.726974,-80.205748,Level 2,22.0,0,8,0,8,ChargePoint,"J1772, NACS",Membership pricing,24 hours,2017-04-08,9.2,73.5,Community Center,Open
104258,EVgo - Miami Hotel #3126,6920 Oak Ave,Miami,FL,12730,US,25.805369,-80.185172,DC Fast Charger,95.3,0,4,4,8,EVgo,NACS,Free,Business hours,2021-09-19,4.8,52.4,Hotel,Open
104259,Blink - Miami University #207,8889 Main St,Miami,FL,71621,US,25.723914,-80.156064,Level 2,11.0,0,6,0,6,Blink,"J1772, NACS",$0.10/kWh,24 hours daily,2020-10-28,5.7,37.3,University,Open
104260,Tesla Supercharger - Miami Park & Ride #2448,1115 Park Blvd,Miami,FL,48070,US,25.704044,-80.139311,DC Fast Charger,209.4,0,2,6,8,Tesla Supercharger,NACS,$0.25-0.50/kWh (Tesla vehicles),Daily: 6am-midnight,2017-03-19,9.3,84.1,Park & Ride,Open
104261,Blink - Miami Community Center #821,6709 Park Blvd,Miami,FL,89834,US,25.725012,-80.171508,Level 2,11.0,0,2,0,2,Blink,J1772,$0.30/kWh,Mon-Fri: 6am-10pm,2021-11-29,4.6,86.8,Community Center,Open
104262,ChargePoint - Miami Grocery Store #8907,129 Park Blvd,Miami,FL,39810,US,25.776004,-80.20808,Level 2,3.7,0,4,0,4,ChargePoint,"J1772, NACS",$0.25/kWh,24 hours,2017-07-23,8.9,70.2,Grocery Store,Open
104263,Electrify America - Miami Convention Center #4524,7283 Main St,Miami,FL,99591,US,25.752333,-80.170909,DC Fast Charger,126.4,0,4,4,8,Electrify America,NACS,Membership required,Mon-Sun: 7am-11pm,2021-05-23,5.1,58.0,Convention Center,Open
104264,Shell Recharge - Miami Transit Station #3682,9244 Park Blvd,Miami,FL,60441,US,25.75999,-80.173343,Level 2,7.2,0,1,0,1,Shell Recharge,"J1772, CCS1",$0.30/kWh,Mon-Sun: 7am-11pm,2017-03-12,9.3,95.0,Transit Station,Open
104265,ChargePoint - Miami Hospital #7183,5702 Tech Drive,Miami,FL,59381,US,25.77964,-80.162582,Level 2,22.0,1,10,0,11,ChargePoint,J1772,$0.30/kWh,Business hours,2020-12-21,5.5,94.7,Hospital,Open
104266,Blink - Miami Community Center #3923,2489 Industrial Way,Miami,FL,23883,US,25.810327,-80.178083,Level 2,7.2,0,4,0,4,Blink,"J1772, CCS1",$0.10/kWh,Mon-Fri: 6am-10pm,2024-05-23,2.1,93.3,Community Center,Open
104267,EVCS - Miami Airport #2451,6455 Market St,Miami,FL,97421,US,25.820393,-80.183681,Level 2,7.2,0,2,0,2,EVCS,"J1772, NACS",,24/7,2023-11-16,2.6,87.7,Airport,Open
104268,Tesla Supercharger - Miami Highway Rest Stop #9064,7418 Highway 1,Miami,FL,58646,US,25.725254,-80.197329,DC Fast Charger,271.9,0,0,2,2,Tesla Supercharger,NACS,$0.25-0.50/kWh (Tesla vehicles),Mon-Sun: 7am-11pm,2018-09-19,7.8,92.8,Highway Rest Stop,Open
104269,ChargePoint - Miami Convention Center #6446,1600 Airport Rd,Miami,FL,17182,US,25.673004,-80.178678,Level 2,7.2,1,4,0,5,ChargePoint,"J1772, CCS1",$0.10/min,Daily: 6am-midnight,2024-12-20,1.5,76.7,Convention Center,Open
104270,Independent - Miami Outlet Center #8436,5452 Central Ave,Miami,FL,90616,US,25.842346,-80.187069,Level 2,7.2,0,6,0,6,Independent,"J1772, NACS",$0.35/kWh,Daily: 6am-midnight,2017-03-07,9.3,69.4,Outlet Center,Open
104271,EVgo - Miami Car Dealership #5055,5788 Broadway,Miami,FL,86339,US,25.704751,-80.225366,DC Fast Charger,111.6,0,0,4,4,EVgo,"CCS1, CHAdeMO",$0.30/kWh,6:00am-10:00pm daily,2024-10-22,1.7,43.9,Car Dealership,Open
104272,Tesla Supercharger - Miami Highway Rest Stop #3311,9156 Industrial Way,Miami,FL,91276,US,25.781518,-80.269246,DC Fast Charger,257.6,0,2,1,3,Tesla Supercharger,"CCS1, NACS",$0.25-0.50/kWh (Tesla vehicles),Mon-Sun: 7am-11pm,2024-10-21,1.7,85.3,Highway Rest Stop,Open
104273,Volta - Miami Hotel #9102,523 Commerce Dr,Miami,FL,36594,US,25.751721,-80.227702,Level 2,7.2,0,4,0,4,Volta,J1772,$0.10/min DC; $0.03/min AC,Business hours,2021-08-16,4.9,97.8,Hotel,Open
104274,Independent - Miami Shopping Center #5630,2661 Market St,Miami,FL,32493,US,25.772659,-80.103313,Level 2,3.7,0,16,0,16,Independent,"J1772, NACS",,6:00am-10:00pm daily,2021-11-26,4.6,80.3,Shopping Center,Open
104275,Tesla Supercharger - Miami Car Dealership #5583,4646 Commerce Dr,Miami,FL,38896,US,25.814803,-80.203087,DC Fast Charger,221.8,0,0,1,1,Tesla Supercharger,"CCS1, NACS",$0.25-0.50/kWh (Tesla vehicles),24 hours daily,2022-05-13,4.1,77.0,Car Dealership,Open
104276,EVgo - Miami Community Center #6894,1210 University Ave,Miami,FL,85061,US,25.779006,-80.247382,DC Fast Charger,82.7,0,0,4,4,EVgo,"CCS1, CHAdeMO, NACS",$0.30/kWh,Daily: 6am-midnight,2018-07-21,7.9,95.3,Community Center,Open
104277,ChargePoint - Miami Parking Garage #1080,471 Oak Ave,Miami,FL,41688,US,25.8547,-80.184412,Level 2,22.0,0,6,0,6,ChargePoint,J1772,$0.30/kWh,24/7,2020-10-10,5.7,92.5,Parking Garage,Open
104278,Blink - Miami Supermarket #4888,1108 University Ave,Miami,FL,88822,US,25.828224,-80.151159,Level 2,7.2,1,8,0,9,Blink,J1772,$0.15/kWh,24 hours,2018-10-08,7.7,74.6,Supermarket,Open
104279,Volta - Miami Grocery Store #1386,899 Oak Ave,Miami,FL,24193,US,25.678295,-80.239843,Level 2,7.2,0,4,0,4,Volta,J1772,$0.30/kWh,6:00am-10:00pm daily,2020-09-25,5.8,92.0,Grocery Store,Open
104280,Tesla Supercharger - Miami Community Center #2331,9600 University Ave,Miami,FL,96106,US,25.861594,-80.157298,DC Fast Charger,256.3,0,2,4,6,Tesla Supercharger,"CCS1, NACS",$0.25-0.50/kWh (Tesla vehicles),24 hours daily,2023-09-18,2.8,61.7,Community Center,Open
104281,EVgo - Miami Transit Station #6788,546 Commerce Dr,Miami,FL,62010,US,25.734239,-80.192345,DC Fast Charger,95.7,0,2,4,6,EVgo,CCS1,$0.15/kWh,Mon-Fri: 6am-10pm,2017-04-22,9.2,71.8,Transit Station,Open
104282,ChargePoint - Miami Highway Rest Stop #9623,3055 Highway 1,Miami,FL,68474,US,25.872029,-80.176159,Level 2,11.0,0,16,0,16,ChargePoint,"J1772, CCS1",$0.30/kWh,24/7,2020-12-25,5.5,63.7,Highway Rest Stop,Open
104283,Volta - Miami Convention Center #2224,4563 Oak Ave,Miami,FL,49338,US,25.787851,-80.224209,Level 2,11.0,2,4,0,6,Volta,"J1772, CCS1",$0.35/kWh,Mon-Fri: 6am-10pm,2019-01-09,7.5,93.3,Convention Center,Open
104284,ChargePoint - Miami Shopping Center #989,3306 Oak Ave,Miami,FL,71319,US,25.781461,-80.141886,Level 2,7.2,0,1,0,1,ChargePoint,"J1772, CCS1",$0.15/kWh,24 hours,2024-02-21,2.4,68.0,Shopping Center,Open
104285,ChargePoint - Miami Mall #4990,7608 Park Blvd,Miami,FL,40882,US,25.769595,-80.136801,Level 2,7.2,0,6,0,6,ChargePoint,"J1772, NACS",$0.25/kWh,24 hours,2023-09-24,2.8,89.2,Mall,Open
104286,EVgo - Miami Parking Garage #2803,4955 Commerce Dr,Miami,FL,97068,US,25.823673,-80.132906,DC Fast Charger,106.1,0,0,10,10,EVgo,NACS,$0.25/kWh,24/7,2022-08-31,3.8,71.6,Parking Garage,Open
104287,ChargePoint - Miami Community Center #8773,8591 Market St,Miami,FL,18115,US,25.740734,-80.192737,Level 2,11.0,1,4,0,5,ChargePoint,"J1772, CCS1",$0.15/kWh,Mon-Sun: 7am-11pm,2023-01-24,3.4,90.4,Community Center,Open
104288,Tesla Supercharger - Miami Airport #9778,2181 Central Ave,Miami,FL,69745,US,25.705516,-80.148943,DC Fast Charger,226.1,0,0,6,6,Tesla Supercharger,"CCS1, CHAdeMO, NACS",$0.25-0.50/kWh (Tesla vehicles),24/7,2022-07-08,4.0,68.4,Airport,Open
104289,ChargePoint - Miami Outlet Center #3872,3445 Tech Drive,Miami,FL,62008,US,25.758001,-80.159499,Level 2,11.0,1,4,0,5,ChargePoint,"J1772, NACS",$0.20/kWh,24 hours,2022-03-23,4.3,78.5,Outlet Center,Open
104290,Independent - Miami Convention Center #3735,2004 Oak Ave,Miami,FL,42909,US,25.794028,-80.347031,Level 2,7.2,0,10,0,10,Independent,"J1772, NACS",$0.30/kWh,24 hours daily,2021-04-03,5.2,94.0,Convention Center,Open
104291,Tesla Supercharger - Miami Workplace #9113,202 Airport Rd,Miami,FL,43052,US,25.788189,-80.235519,DC Fast Charger,259.2,0,0,10,10,Tesla Supercharger,"CCS1, NACS",$0.25-0.50/kWh (Tesla vehicles),24 hours daily,2018-04-19,8.2,74.8,Workplace,Open
104292,BP Pulse - Miami Grocery Store #1462,1508 Industrial Way,Miami,FL,15517,US,25.809775,-80.131442,DC Fast Charger,45.0,0,0,4,4,BP Pulse,CCS1,$0.45/kWh,Daily: 6am-midnight,2021-02-22,5.4,62.6,Grocery Store,Open
104293,Shell Recharge - Miami Parking Garage #6167,6727 Highway 1,Miami,FL,75979,US,25.739111,-80.144907,Level 2,11.0,0,6,0,6,Shell Recharge,"J1772, NACS",$0.20/kWh,24 hours,2017-09-25,8.8,60.4,Parking Garage,Open
104294,Electrify America - Miami Sports Arena #4487,5967 Industrial Way,Miami,FL,53666,US,25.755512,-80.224624,DC Fast Charger,134.4,0,0,2,2,Electrify America,CCS1,,24 hours,2021-10-15,4.7,80.5,Sports Arena,Open
104295,EVgo - Miami Community Center #2098,8318 Business Park Rd,Miami,FL,29525,US,25.798865,-80.167031,DC Fast Charger,98.2,0,0,8,8,EVgo,"CCS1, NACS",$0.30/kWh,Daily: 6am-midnight,2018-08-02,7.9,80.7,Community Center,Open
104296,Volta - Miami Shopping Center #7487,9563 University Ave,Miami,FL,20867,US,25.680178,-80.164631,Level 2,22.0,2,2,0,4,Volta,"J1772, NACS",$0.15/kWh,24 hours daily,2019-09-16,6.8,86.5,Shopping Center,Open
104297,Volta - Miami Outlet Center #1158,6927 Commerce Dr,Miami,FL,90957,US,25.671835,-80.288601,Level 2,3.7,0,6,0,6,Volta,J1772,$0.10/min DC; $0.03/min AC,Mon-Fri: 6am-10pm,2021-10-19,4.7,91.9,Outlet Center,Open
104298,ChargePoint - Miami Park & Ride #9826,2337 Shopping Center Blvd,Miami,FL,27283,US,25.874552,-80.233576,Level 2,22.0,2,4,0,6,ChargePoint,"J1772, NACS",$0.30/kWh,6:00am-10:00pm daily,2021-02-18,5.4,54.9,Park & Ride,Open
104299,Osprey - Miami Supermarket #3605,335 Commerce Dr,Miami,FL,49445,US,25.799451,-80.116336,DC Fast Charger,52.2,0,2,6,8,Osprey,"CCS1, CHAdeMO, NACS",Varies,24 hours daily,2017-06-16,9.0,76.9,Supermarket,Open
104300,Tesla Supercharger - Miami Airport #3141,5865 Shopping Center Blvd,Miami,FL,93687,US,25.820339,-80.208853,DC Fast Charger,266.6,0,0,2,2,Tesla Supercharger,"CCS1, CHAdeMO",$0.25-0.50/kWh (Tesla vehicles),Business hours,2022-05-16,4.1,64.7,Airport,Open
104301,Volta - Miami Mall #2957,6056 Oak Ave,Miami,FL,87778,US,25.830611,-80.21614,Level 2,7.2,0,2,0,2,Volta,"J1772, CCS1",$0.15/kWh,Business hours,2024-04-17,2.2,61.9,Mall,Open
104302,SemaConnect - Miami Outlet Center #5709,3813 Industrial Way,Miami,FL,15676,US,25.645406,-80.165311,Level 2,11.0,2,2,0,4,SemaConnect,J1772,$0.10/min DC; $0.03/min AC,Mon-Sun: 7am-11pm,2019-10-19,6.7,73.1,Outlet Center,Open
104303,Electrify America - Miami Supermarket #5397,843 Broadway,Miami,FL,88623,US,25.798901,-80.141222,DC Fast Charger,120.7,0,2,6,8,Electrify America,CCS1,Free,6:00am-10:00pm daily,2023-05-03,3.2,64.0,Supermarket,Open
104304,ChargePoint - Miami Transit Station #1854,6166 Industrial Way,Miami,FL,30486,US,25.68077,-80.195559,Level 2,11.0,1,4,0,5,ChargePoint,"J1772, CCS1",$0.15/kWh,Daily: 6am-midnight,2019-08-23,6.9,61.7,Transit Station,Open
104305,Shell Recharge - Miami Parking Garage #6433,3857 Park Blvd,Miami,FL,32396,US,25.677871,-80.247828,Level 2,7.2,0,6,0,6,Shell Recharge,J1772,Network pricing,Daily: 6am-midnight,2019-08-20,6.9,82.8,Parking Garage,Open
104306,Tesla Supercharger - Miami Airport #8589,741 Airport Rd,Miami,FL,96478,US,25.759139,-80.291458,DC Fast Charger,239.0,0,2,6,8,Tesla Supercharger,"CCS1, NACS",$0.25-0.50/kWh (Tesla vehicles),24 hours,2021-03-29,5.3,85.8,Airport,Open
104307,EVgo - Miami Outlet Center #1596,9121 Oak Ave,Miami,FL,69783,US,25.694208,-80.187436,DC Fast Charger,82.6,0,0,1,1,EVgo,"CCS1, CHAdeMO, NACS",$0.20/kWh,Mon-Sun: 7am-11pm,2022-10-16,3.7,60.9,Outlet Center,Open
104308,ChargePoint - Miami Parking Garage #9909,1056 Broadway,Miami,FL,64105,US,25.819852,-80.125,Level 2,11.0,0,6,0,6,ChargePoint,J1772,$0.30/kWh,6:00am-10:00pm daily,2024-01-25,2.4,84.1,Parking Garage,Open
104309,Blink - Miami Grocery Store #1146,4510 Shopping Center Blvd,Miami,FL,16576,US,25.707162,-80.16366,Level 2,3.7,0,16,0,16,Blink,J1772,$0.15/kWh,Mon-Sun: 7am-11pm,2022-12-13,3.6,80.7,Grocery Store,Open
104310,Electrify America - Miami Gas Station #9921,1469 Park Blvd,Miami,FL,12510,US,25.758128,-80.291917,DC Fast Charger,143.9,0,0,12,12,Electrify America,NACS,$0.40/kWh,24 hours,2024-11-27,1.6,67.0,Gas Station,Open
104311,ChargePoint - Miami Car Dealership #6179,7603 Oak Ave,Miami,FL,79097,US,25.808753,-80.146529,Level 2,3.7,0,6,0,6,ChargePoint,J1772,Membership pricing,24 hours daily,2024-06-03,2.1,82.2,Car Dealership,Open
104312,EVgo - Miami Convention Center #2958,3543 Central Ave,Miami,FL,11327,US,25.69339,-80.13979,DC Fast Charger,114.7,0,2,4,6,EVgo,NACS,$0.10/min,Business hours,2018-02-02,8.4,82.8,Convention Center,Open
104313,ChargePoint - Miami Park & Ride #7124,3484 Shopping Center Blvd,Miami,FL,60812,US,25.752677,-80.173816,Level 2,7.2,0,4,0,4,ChargePoint,"J1772, NACS",$0.20/kWh,24/7,2024-09-07,1.8,62.1,Park & Ride,Open
104314,Gridserve - Miami Gas Station #8954,1239 Shopping Center Blvd,Miami,FL,73902,US,25.727917,-80.261556,DC Fast Charger,111.6,0,2,2,4,Gridserve,"CCS1, CHAdeMO, NACS",,24 hours daily,2017-05-11,9.1,92.8,Gas Station,Open
104315,Electrify America - Miami Gas Station #3448,8332 Park Blvd,Miami,FL,73387,US,25.792967,-80.253607,DC Fast Charger,166.4,0,2,4,6,Electrify America,CCS1,$0.40/kWh,24/7,2019-03-04,7.3,51.6,Gas Station,Open
104316,Independent - Miami Mall #8389,2528 Broadway,Miami,FL,78870,US,25.699006,-80.12646,Level 2,7.2,0,6,0,6,Independent,J1772,$0.45/kWh,Business hours,2023-07-08,3.0,87.7,Mall,Open
104317,ChargePoint - Miami Sports Arena #6158,2976 Park Blvd,Miami,FL,31786,US,25.80776,-80.200302,Level 2,22.0,0,4,0,4,ChargePoint,"J1772, NACS",Membership pricing,Mon-Sun: 7am-11pm,2021-01-10,5.5,57.9,Sports Arena,Open
104318,ChargePoint - Miami Transit Station #5088,1693 University Ave,Miami,FL,31311,US,25.833214,-80.182088,Level 2,11.0,0,4,0,4,ChargePoint,"J1772, NACS",$0.30/kWh,Mon-Fri: 6am-10pm,2024-05-24,2.1,83.9,Transit Station,Open
104319,ChargePoint - Miami Gas Station #6031,1007 Oak Ave,Miami,FL,72969,US,25.705416,-80.197191,Level 2,7.2,0,8,0,8,ChargePoint,J1772,$0.25/kWh,Mon-Sun: 7am-11pm,2023-02-26,3.3,87.1,Gas Station,Open
104320,Electrify America - Miami Sports Arena #63,7301 Market St,Miami,FL,58305,US,25.805529,-80.168825,DC Fast Charger,130.1,0,0,2,2,Electrify America,"CCS1, CHAdeMO, NACS",$0.10/min DC; $0.03/min AC,6:00am-10:00pm daily,2021-10-01,4.8,51.8,Sports Arena,Open
104321,Blink - Miami Community Center #4396,6077 Main St,Miami,FL,59052,US,25.819952,-80.163685,Level 2,7.2,0,16,0,16,Blink,J1772,Free,24 hours,2020-02-28,6.3,82.5,Community Center,Open
104322,Gridserve - Miami Park & Ride #6665,9193 Broadway,Miami,FL,51844,US,25.79759,-80.204913,DC Fast Charger,141.1,0,2,6,8,Gridserve,"CCS1, NACS",$0.40/kWh,24/7,2018-01-08,8.5,87.5,Park & Ride,Open
104323,ChargePoint - Miami Library #6343,4897 Main St,Miami,FL,53706,US,25.920433,-80.209425,Level 2,7.2,0,6,0,6,ChargePoint,"J1772, CCS1",Free,Mon-Sun: 7am-11pm,2017-05-27,9.1,77.5,Library,Open
104324,SemaConnect - Miami Sports Arena #5959,6405 Main St,Miami,FL,61166,US,25.738866,-80.260805,Level 2,7.2,2,4,0,6,SemaConnect,"J1772, CCS1",$0.20/kWh,Mon-Sun: 7am-11pm,2024-04-01,2.3,71.7,Sports Arena,Open
104325,EVgo - Miami Park & Ride #819,8102 Broadway,Miami,FL,41343,US,25.710961,-80.165359,DC Fast Charger,89.5,0,0,2,2,EVgo,NACS,$0.20/kWh,Daily: 6am-midnight,2019-03-22,7.3,95.7,Park & Ride,Open
104326,ChargePoint - Miami University #3119,7456 Airport Rd,Miami,FL,28952,US,25.737659,-80.003944,Level 2,11.0,0,8,0,8,ChargePoint,"J1772, NACS",$0.25/kWh,Business hours,2023-07-10,3.0,75.1,University,Open
104327,Tesla Supercharger - Miami Community Center #2353,5898 University Ave,Miami,FL,89621,US,25.801023,-80.23552,DC Fast Charger,284.6,0,0,10,10,Tesla Supercharger,"CCS1, NACS",$0.25-0.50/kWh (Tesla vehicles),Mon-Fri: 6am-10pm,2018-02-27,8.3,77.8,Community Center,Open
104328,Blink - Miami Highway Rest Stop #6028,2336 Central Ave,Miami,FL,65791,US,25.71035,-80.140068,Level 2,11.0,0,4,0,4,Blink,"J1772, CCS1",$0.15/kWh,24 hours,2023-09-26,2.8,89.6,Highway Rest Stop,Open
104329,ChargePoint - Miami Grocery Store #7379,9529 Broadway,Miami,FL,12551,US,25.784684,-80.134791,Level 2,7.2,0,6,0,6,ChargePoint,"J1772, NACS",Membership pricing,24/7,2024-11-04,1.7,94.1,Grocery Store,Open
104330,Tesla Supercharger - Miami Car Dealership #1723,1814 Main St,Miami,FL,91763,US,25.704618,-80.14811,DC Fast Charger,219.0,0,2,6,8,Tesla Supercharger,"CCS1, CHAdeMO, NACS",$0.25-0.50/kWh (Tesla vehicles),24 hours daily,2023-09-28,2.8,87.9,Car Dealership,Open
104331,ChargePoint - Miami Outlet Center #6594,4303 Central Ave,Miami,FL,96013,US,25.687529,-80.286282,Level 2,22.0,1,8,0,9,ChargePoint,"J1772, CCS1",$0.25/kWh,6:00am-10:00pm daily,2022-01-03,4.5,66.1,Outlet Center,Open
104332,Volta - Miami Park & Ride #480,3307 Broadway,Miami,FL,11275,US,25.668743,-80.129762,Level 2,22.0,0,10,0,10,Volta,"J1772, NACS",$0.20/kWh,24 hours daily,2024-10-05,1.7,87.4,Park & Ride,Open
104333,Independent - Miami Shopping Center #8631,8738 Business Park Rd,Miami,FL,28851,US,25.763782,-80.17156,Level 2,7.2,0,8,0,8,Independent,"J1772, NACS",$1.00/session,24 hours daily,2023-05-28,3.1,69.3,Shopping Center,Open
104334,Shell Recharge - Miami Outlet Center #2024,4159 Highway 1,Miami,FL,49210,US,25.637246,-80.17823,Level 2,7.2,0,8,0,8,Shell Recharge,"J1772, NACS",,6:00am-10:00pm daily,2022-11-22,3.6,51.0,Outlet Center,Open
